"";"field_id";"name";"semester";"ects";"test_type";"lecturer";"description"
"1032";"18";"Laboratorium problemowe";"3";"3";"Zaliczenie";"Marcin  Baszyński";"1.Aktualne zagadnienia energoelektroniki, napędu elektrycznego i poprawy jakości energii elektrycznej. 2.Wybrane zagadnienia z elektrotechniki dla analizy układów energoelektronicznych. 3.Adaptacja struktur układów sterowania stosowanych w energoelektronice do implementacji w sterownikach uP i FPGA. 4.Wysokoczęstotliwościowe układy energoelektroniczne; wymiarowanie dławików i transformatorów – problem pojemności pasożytniczych, zastosowanie przyrządów półprzewodnikowych z SiC. 5.Przykładowe zastosowania energoelektroniki w automatyce przemysłowej. 6.Układy energoelektroniczne w fotowoltaice i energetyce wiatrowej, wymagania, topologie 7.Czujniki i sensory wartości prądu i napięcia dla energoelektroniki 8.Czujniki i sensory wielkości mechanicznych i pochodnych wielkości elektrycznych stosowane w układach energoelektronicznych, 9.Wysokoobrotowe układy napędowe, 10.Zagadnienia wynikające z realizowanych przez studentów prac dyplomowych. Indywidualne zadania projektowe, realizowane poprzez badania symulacyjne, programowanie układów uP lub FPGA i badanie zrealizowanego przez studenta układu."
"1033";"18";"Jakość energii elektrycznej";"3";"3";"Zaliczenie";"Zbigniew Hanzelka";"1. Kompatybilność elektromagnetyczna, klasyfikacja zaburzeń elektromagnetycznych, definicje, zasady normalizacji, ocena jakości dostawy energii elektrycznej 2. Klasyfikacja zaburzeń wartości skutecznej napięcia, wolne zmiany napięcia (źródła, sposoby liczbowego opisu i zasady pomiaru, skutki, sposoby stabilizacji napięcia), szybkie zmiany napięcia 3. Wahania napięcia – źródła, skutki, sposób liczbowego opisu i zasady pomiaru, sposoby eliminacji wahań, propagacja wahań w systemie elektroenergetycznym, sumowanie wahań napięcia 4. Odkształcenie napięć i prądów – teorie mocy w obwodach z przebiegami odkształconymi, źródła, skutki, sposób liczbowego opisu i zasady pomiaru, sposoby eliminacji, lokalizacja źródeł, propagacja harmonicznych w sieciach zasilających, sumowanie harmonicznych pochodzących od różnych źródeł, pasywna i aktywna filtracja, interharmoniczne 5. Zapady napięcia – źródła, skutki, sposób liczbowego opisu i zasady pomiaru, sposoby eliminacji, lokalizacja źródeł, propagacja, DVR, kontrakt na dostawę energii elektrycznej 6. Asymetria napięć i prądów – źródła, skutki, sposób liczbowego opisu i zasady pomiaru, sposoby eliminacji skutków, lokalizacja źródeł, propagacja asymetrii 7. Współpraca rozproszonych źródeł energii z siecią zasilającą, ocena indywidualnej emisji 8. Układy bezprzerwowego zasilania, magazyny energii, koszty złej jakości zasilania"
"1034";"18";"Koło naukowe energoelektroniki i napędu elektrycznego";"3";"3";"Zaliczenie";"Maciej Chojowski";""
"1035";"18";"Elektryczne systemy transportowe";"3";"3";"Zaliczenie";"Andrzej Stobiecki";"Wprowadzenie do zajęć laboratoryjnych Elektryczne pojazdy trakcyjne kolei polskich. Zasady obsługi pojazdów trakcyjnych. Lokomotywownia jako miejsce obsługi pojazdów trakcyjnych Tramwaje eksploatowane w Krakowie. Rola zajezdni w procesie obsługi i utrzymania tramwajów Sieć trakcyjna dolna i górna. Współpraca pantografu z siecią jezdną Podstacja trakcyjna Weryfikacja osiągnięcia efektów uczenia się Wprowadzenie Omówienie organizacji zajęć. Podstawowe pojęcia i definicje. Oddziaływanie transportu na środowisko naturalne. Procesy transportowe Transport ładunków – fazy procesu transportowego, ładunki w procesie transportowym, podatność transportowa i sposoby zwiększania podatności transportowej. Transport pasażerów – elementy procesu transportowego. Cykl transportowy. Nowoczesne technologie w przewozie ładunków Pojęcia i definicje. Intermodalne jednostki ładunkowe. Środki do realizacji przewozów kombinowanych. Technologie przewozów kombinowanych. Terminale kontenerowe. Wybrane systemy przewozów kombinowanych. Porównanie różnych technologii przewozów kombinowanych. Transport kombinowany w Polsce. System transportu kolejowego System transportu kolejowego w Polsce jako elektryczny system transportowy. Aspekty organizacyjno-prawne transportu kolejowego w Polsce: struktura przedsiębiorstwa PKP S.A., przewoźnicy samorządowi i prywatni. Transport ładunków koleją – przewozy wagonowe i całopociągowe. Infrastruktura transportu kolejowego – linie i drogi kolejowe, nowoczesne konstrukcje dróg kolejowych, sieć trakcyjna. Pojazdy trakcyjne eksploatowane w Polsce – system oznaczania, przykładowe rozwiązania konstrukcyjne. Organizacja ruchu pociągów. Sygnalizacja kolejowa, kontrola obecności pociągu na szlaku. Koleje dużych prędkości Infrastruktura dla kolei dużych prędkości. Pojazdy kolejowe dużych prędkości. Systemy kontroli jazdy pociągu, ETCS. Koleje dużych prędkości na świecie. Koleje dużych prędkości w Polsce. Koleje górskie Systemy kolei zębatych, przykłady kolei zębatych. System transportu miejskiego Zrównoważony rozwój miasta w dziedzinie transportu. Organizacja publicznego transportu miejskiego. Cechy środków publicznego transportu miejskiego. Elektryczny publiczny transport miejski: infrastruktura tramwajowa, trolejbusowa i metra, rozwiązania konstrukcyjne tramwajów, trolejbusów i pojazdów metra. Model Karlsruhe i tramwaje dwusystemowe. Nietypowe elektryczne pojazdy komunikacji miejskiej: STREAM, tramobus. Samochody z napędem elektrycznym Podział samochodów elektrycznych. Autonomiczne samochody elektryczne – pokładowe źródła energii, przykładowe rozwiązania konstrukcyjne. Samochody hybrydowe – podział pojazdów hybrydowych, rodzaje napędu hybrydowego, przykładowe rozwiązania konstrukcyjne."
"1036";"18";"Społeczeństwo energetyczne. Rozproszone źródła i magazyny energii - klastry energii";"3";"3";"Zaliczenie";"Tomasz Siostrzonek,                     Edmund Ciesielka";"Podstawowe zagadnienia związane z rynkiem energii elektrycznej w Europie i w Polsce. Przedsiębiorstwo energetyczne – koncesje, taryfy, plany rozwoju w kontekście odnawialnych źródeł energii Konwencjonalne i odnawialne źródła energii na rynku energii Magazyny energii na rynku energii Lokalny rynek energii - Spółdzielnie i klastry Biznes plan źródła wytwórczego Analiza cen i budowa taryfy Analiza kosztowa źródła Analiza Miksu energetycznego – wpływ generacji na zarządzanie i bilansowanie energii Analiza biznesowa instalacji PV Sporządzanie bilansów energetycznych Sporządzenie strategii klastra Systemy pomiarowe i bilansowanie klastra, spółdzielni"
"1037";"19";"Praca dyplomowa";"3";"20";"Zaliczenie";"Aleksander Kot";"Ogół zagadnień związanych z realizowanym tematem pracy dyplomowej"
"1038";"19";"Seminarium dyplomowe";"3";"1";"Zaliczenie";"Ryszard Sroka";"1. Opracowanie prezentacji wybranych zagadnień związanych z realizacją pracy dyplomowej (10 godzin) 2. Referowanie treści (wybranych zagadnień) prac dyplomowych opracowanych przez studentów oraz dyskusja dotycząca prezentowanych wyników (20 godz)"
"1039";"19";"Inżynieria niezawodności w pojazdach";"3";"3";"Zaliczenie";"Robert Pilch,                     Maksymilian Smolnik";"1. Wprowadzenie, etapy istnienia obiektu technicznego, projektowanie i eksploatacja obiektów technicznych. 2. Warunki eksploatacji obiektu technicznego, jakość obiektu technicznego, stany obiektu technicznego w eksploatacji. 3. Niezawodność i trwałość obiektu technicznego, charakterystyki niezawodności obiektów badanych do pierwszego uszkodzenia. 4. Rozkłady prawdopodobieństwa czasu do uszkodzenia, testowanie zgodności danych empirycznych z rozkładem teoretycznym. 5. Niezawodność odnawialnych obiektów technicznych. 6. Niezawodność odnawialnych obiektów technicznych, klasy obiektów w niezawodności. 7. Nadmiary i rezerwy w systemach technicznych, struktury niezawodnościowe i funkcjonalne, algorytm faktoryzacji. 8. Zastosowanie procesów Markowa w inżynierii niezawodności. 9. Wykorzystanie metod symulacyjnych w inżynierii niezawodności. 10. Podstawy teorii odnowy obiektów technicznych. 11. Modele teorii odnowy obiektów technicznych. 12. Poziomy nienaruszalności bezpieczeństwa (SIL) wg współczesnych norm. 13. Kształtowanie niezawodności i trwałości w projektowaniu obiektów i procesów. 14. Kierowanie eksploatacją złożonych odnawialnych obiektów technicznych, systemy informacyjne wspomagające kierowanie eksploatacją, bazy danych o eksploatacji. 1. Wprowadzenie. 2. Wyznaczanie empirycznych wartości wskaźników niezawodności. 3. Testowanie zgodności danych empirycznych z rozkładem teoretycznym. 4. Sprawdzian, wyznaczanie przebiegów charakterystyk niezawodności. 5. Zastosowanie struktur niezawodnościowych w inżynierii niezawodności. 6. Zastosowanie struktur niezawodnościowych w inżynierii niezawodności. 7. Zastosowanie procesów Markowa w inżynierii niezawodności. 8. Sprawdzian, symulacyjne szacowanie niezawodności systemów technicznych. 9. Planowanie odnowy profilaktycznej obiektów technicznych. 10. Ocena poziomów nienaruszalności bezpieczeństwa (SIL) wg współczesnych norm. 11. Sprawdzian końcowy."
"1040";"19";"Optyka i systemy manipulowania światłem";"3";"3";"Zaliczenie";"Mirosław Socha";"Wykład wprowadzający, omówienie: tematyki przedmiotu, organizacji laboratorium i programu ćwiczeń laboratoryjnych oraz zasad zaliczenia przedmiotu (1h). Budowa i zadania zmysłu wzroku, postrzeganie jasności, koloru, przestrzeni, zdolność rozróżniania obiektów i pozyskiwania informacji z otoczenia (1h) Percepcja wrażeń wzrokowych przez człowieka: budowa i działanie systemu analizy i interpretacji obrazu, możliwości i ograniczenia układu wzrokowego (2h) Metrologia wielkości optycznych: fotometria, radiometria, kolorymetria; metody wyznaczania dwukierunkowej funkcji rozkładu odbicia (BDRF) oraz fotometrycznej bryły światłości (2h) Podstawy optyki geometrycznej: prawo odbicia i załamania światła (2h) Załamanie i odbicie światła od powierzchni sferycznych (2h) Aberracje układów optycznych, interferencja oraz dyfrakcja światła (2h) Źródła światła: metody wytwarzania światła, właściwości różnych źródeł, zastosowania (2h) Ramy prawne dotyczące wymagań stawianych oświetleniu pojazdów, zasady projektowania i certyfikacji oświetlenia zewnętrznego i wewnętrznego pojazdów (2h) Oświetlenie drogowe oraz pozycyjne pojazdów: zadania stawiane oświetleniu, przegląd stosowanych rozwiązań, zasady i metody projektowania (4h) Podświetlenie deski rozdzielczej i elementów sterujących, przegląd stosowanych metod, zasady i metody projektowania (4h) Pole widzenia kierowcy i kontrola widoczności otoczenia samochodu, systemy wizyjne stosowane w przemyśle motoryzacyjnym (2h) Oświetlenie wnętrza i najbliższego otoczenia samochodu, przegląd stosowanych metod, zasady i metody projektowania (2h) Zajęcia wprowadzające (1h) Podstawy fotometrii i kolorymetrii: projekt i symulacja oświetlenia dla pomieszczenia zamkniętego, dobór rodzaju źródeł światła ich rozmieszczenia oraz rodzaju opraw (9h) Projekt toru świetlnego dla podświetlenia LED zestawu przełączników: projekt drogi świetlnej, dobór dyfuzora, kontrola parametrów (6h) Projekt układu optycznego soczewkowego: dobór optyki do samochodowego systemu wizyjnego wspomagającego parkowanie (3h) Kolokwium (1h) Laboratorium składa się z dwóch godzinnych spotkań organizacyjnych oraz sześciu ćwiczeń komputerowych trwających po 3 godziny lekcyjne. Każde ćwiczenie składa się ze szczegółowej instrukcji udostępnionej na uczelnianej platformie e-learningowej, testu sprawdzającego przygotowanie do zajęć i dopuszczającego do wykonania ćwiczenia oraz ocenianego zadania końcowego. Podczas zajęć wykorzystywane będzie specjalistyczne, darmowe oprogramowanie do modelowania i symulacji zjawisk optycznych (np. DIALux, Relux, PovRay, Beam Four)."
"1041";"19";"Systemy wizyjne i przetwarzanie obrazów";"3";"3";"Zaliczenie";"Andrzej Skalski";"Systemy wizyjne stosowane w pojazdach sachodowych - 2h: * budowa i zadania systemów wizyjnych (segmentacja, rozpoznawanie obiektów, śledzenie, lokalizacja); * komputerowa wizja vs. przetwarzanie i analiza obrazów; * rozwiązania komercyjne stosowane w pojazdach samochodowych; Wprowadzenie i sprawy formalne np. BHP, warunki zaliczenia modułu - 1h Wprowadzenie i konfiguracja środowiska pracy – 2h: * Podstawy operacji na danych obrazowych, obsługa wejścia/wyjścia Kamera -2h: * Budowa kamery; * Rodzaje kamer wykorzystywanych w pojazdach (vis, IR); * Modele kamer; * Kalibracja kamer; Algorytmy wstępnego przetwarzania obrazów – 2h: * metody filtracji, *histogram. Informacja wizyjna oraz przetwarzanie wstępne - 3h: * typowe reprezentacje informacji wizyjnej; * problemy związane z wizją (rozbłyski, cienie, światło); * histogram, wyrównanie histogramu; * transformacje obrazu; * przestrzenie barw Gradient, krawędzie -2h: * Gradient obrazu; * Algorytmy detekcji krawędzi; * CAD - Detektor krawędzi Cannego; Metody wykrywania krawędzi – 2h; Segmentacja - 4h: * Definicja segmentacji; * progowanie, progowanie z histerezą; * rozrost obszarów; * metody aktywnych konturów; Kalibracja kamery i rekonstrukcja trójwymiarowa, cz. 1 – 3h: * Wprowadzenie obiektu o kilku łatwo identyfikowalnych punktach (narożniki). * Detekcja narożników (detektor Harrisa) * Wyznaczenie macierzy projekcji i współczynników zniekształceń nieliniowych kamery, kalibracja wzorcem szachownicy - cz. I. Mean Shift - 3h: * Grupowanie, segmentacja oraz śledzenie obiektów z wykorzystaniem algorytmu Mean Shift; CamShift; Kalibracja kamery i rekonstrukcja trójwymiarowa, cz. 2 – 2h: *Wyznaczenie macierzy projekcji i współczynników zniekształceń nieliniowych kamery, kalibracja wzorcem szachownicy - cz. II. Detekcja Cech - 3h: * wprowadzenie do detekcji cech; * detektor Harisa * transformacja Hough'a; Testy na wybranych obiektach, estymacja dokładności kalibracji - 3h Detekcja markerów (kody QR/Aruco) - cz. I - 2h. Deskryptory - 2h: * SIFT; * Rozpoznawanie wzorców (ang. _Template Matching_); Detekcja markerów (kody QR/Aruco) - cz. II - 2h. Przepływ optyczny, śledzenie - 2h Flitracja Kalmana - 2h Zaliczenie/termin rezerwowy - 1h Grupowanie, Klasyfikacja - 2h: * Klasyfikatory; * k-means; * kNN; * SVM; Walidacja algorytmów - 1h: * Macierz pomyłek; * Współczynnik Dice'a; * Odległość Hausdorff'a;"
"1042";"19";"Pomiary parametrów ruchu drogowego";"3";"3";"Zaliczenie";"Janusz Gajda";"1. Wprowadzenie do pomiarów ruchu drogowego (6 godziny) Definicje podstawowych parametrów, techniki pomiaru parametrów ruchu, warunki ruchu pojazdów samochodowych, modele opisujące strumień pojazdów. 2. Detektory stosowane w minitoringu ruchu drogowego (10 godziny) Detektory wbudowane i nieinwazyjne. Zastosowanie czujników indukcyjnych pętlowych w pomiarach parametrów ruchu drogowego: budowa czujnika, zjawisko prądów wirowych, pole magnetyczne czujnika, wzajemny wpływ czujników, parametry zastępcze czujnika, układ kondycjonowania współpracujący z czujnikiem, profil magnetyczny pojazdu samochodowego, montaż czujnika pętlowego. Zastosowania pomiarowe indukcyjnych czujników pętlowych: układ zliczania pojazdów, pomiar odległości czasowych pomiędzy pojazdami, pomiar prędkości i długości pojazdu, detekcja przyczepy. 3. Klasyfikacja pojazdów (8 godzin) Klasyfikacja na podstawie profili magnetycznych: metody nieparametryczne i parametryczne (metoda głosowania, hierarchiczna), klasyfikacja z wykorzystaniem miar rozmytych, metody grupowania w klasyfikacji. Klasyfikacja pojazdów na podstawie liczby i konfiguracji osi. 4. Ważenie pojazdów samochodowych (6 godzin) Statyczne ważenie pojazdów. Systemy WIM (Weigh-In-Motion), metody kalibracji WIM, metody oceny dokładności, przyczyny oograniczające dokładność WIM, kryteria wyboru lokalizacji stanowiska WIM. 1. Badanie właściwości systemu radarowego przeznaczonego do pomiaru parametrów pojazdów. 2. Czujnik laserowy w pomiarach parametrów pojazdów. 3. Czujniki magnetyczne w pomiarach parametrów ruchu drogowego. 4. Pomiary parametrów pojazdów z wykorzystaniem systemu RAKTEL-8000. 5. Wyznaczanie charakterystyk ruchu drogowego. 6. Zastosowanie czujników indukcyjnych pętlowych w pomiarach parametrów pojazdów. 7. Ważenie pojazdów w ruchu – metody i algorytmy."
"1043";"19";"Podstawy projektowania obwodów z wykorzystaniem oprogramowania CAD/CAM";"3";"3";"Zaliczenie";"Krzysztof Kasiński";"Zakres tematyczny wykładów: 1. Podstawy technologii produkcji obwodów drukowanych (PCB). 2. Przygotowanie dokumentacji produkcyjnej. 3. Podstawy technologii pakowania i montażu układów elektronicznych. 4. Oprogramowanie CAD/CAE – przegląd rynku, możliwości, obsługa. 5. Metodologia projektowania wielowarstwowych obwodów drukowanych. 6. Zagadnienia związane z signal integrity i power integrity. Zakres tematyczny zajęć laboratoryjnych. 1. Wprowadzenie do oprogramowania Altium Designer. 2. Tworzenie projektu, edycja i importowanie schematów. Schematy hierarchiczne. 3. Tworzenie własnych wzorców projektowych i przegląd ustawień środowiska. 4. Dostęp i obsługa wbudowanych bibliotek elementów elektronicznych oraz tworzenie własnych bibliotek na podstawie dokumentacji producenta. 5. Projektowanie wielowarstwowych obwodów drukowanych. - narzędzia do łączenia elementów (ręczne i automatyczne) - konfiguracja i wykorzystywanie obszarów - konfigurowanie warstw obwodu drukowanego - konfiguracja i sprawdzanie reguł projektowych (DRC, ERC) - przygotowanie dokumentacji produkcyjnej."
"1044";"19";"Akumulatory i ogniwa paliwowe";"3";"3";"Zaliczenie";"Konrad  Świerczek";"1. Wprowadzenie. Elektrody: rodzaje i właściwości, zastosowanie. 2. Polaryzacja elektrodowa. 3. Rodzaje reaktorów elektrochemicznych: elektrolizery, ogniwa galwaniczne, ogniwa paliwowe. 4. Klasyfikacja i właściwości ogniw galwanicznych. Akumulatory. 5. Mechanizm reakcji elektrodowych w ogniwach galwanicznych. 6. Rozwiązania przemysłowe w zakresie akumulatorów. 7. Klasyfikacja i właściwości ogniw paliwowych. 8. Paliwa dla ogniw paliwowych. Proces reformingu. 9. Mechanizm reakcji elektrodowych w nisko- i wysokotemperaturowych ogniwach paliwowych. 10. Rozwiązania przemysłowe w zakresie ogniw paliwowych nisko- i wysokotemperaturowych. 1. Konstrukcja ogniw galwanicznych typu guzikowego. Pomiary podstawowych właściwości elektrochemicznych ogniw. 2. Synteza materiałów elektrodowych i elektrolitu dla ogniwa paliwowego IT-SOFC. Otrzymanie spieku elektrolitu stałego. Przygotowanie past elektrodowych. 3. Konstrukcja laboratoryjnego stałotlenkowego ogniwa paliwowego typu IT-SOFC. 4. Testy parametrów użytkowych pracy skonstruowanego ogniwa IT-SOFC (krzywe prąd-napięcie, krzywe mocy, wpływ przepływu paliwa i utleniacza)."
"1045";"19";"Procesy i materiały w energetyce wodorowej";"3";"3";"Zaliczenie";"Wojciech Zając";"Omówienie warunków uczestnictwa w przedmiocie i sposobu oceny uczestników oraz skrótowe przedstawienie celów nauczania i planu wykładów. Energetyka wodorowa a energetyka konwencjonalna (bilans wad i zalet). Wodór jako nośnik energii. Konstrukcja pojazdów zasilanych wodorem. Pojazdy elektryczne zasilane z akumulatorów, a pojazdy elektryczne napędzane wodorem. Stan rozwoju motoryzacji i infrastruktury wodorowej w różnych krajach świata. Właściwości wodoru jako paliwa. Klasyfikacja związków chemicznych wodoru. Reaktywność wodoru. Metody wytwarzania wodoru: Reforming parowy. Zgazowanie węgla i biomasy. Wytwarzanie wodoru przy wykorzysaniu energii odnawialnej Zbiorniki wodoru: zbiorniki ciśnieniowe, zbiorniki kriogeniczne, zbiorniki adsorpcyjne i absorpcyjne. Wykorzystanie wodoru do napędu pojazdów: Ogniwa paliwowe - budowa i zasada działania, rozwiązania komercyjne. Konstrukcja silników spalinowych przystosowanych do zasilania wodorem. Normy bezpieczeństwa. Laboratorium - ćwiczenie 1 ""Elektrolityczne wytwarzanie wodoru"" Budowa i zasada działania elektrolizera alkalicznego i z membraną polimerową Pomiar napięcia rozkładowego wody w zależności od zastosowanego materiału elektrod i elektrolitu Pomiar sprawności elektrolizera z membraną polimerową Laboratorium - ćwiczenie 2 ""Chemiczne metody wytwarzania i magazynowania wodoru"" Demonstracja wytwarzania wodoru poprzez hydrolizę wodorków oraz reakcję metalu z kwasem. Pomiar szybkości i wydajności wytwarzania wodoru w procesie hydrolizy wodorków i reakcji metalu z kwasem. Laboratorium - ćwiczenie 3 ""Odwracalne magazynowanie wodoru w ciałach stałych"" Chemiczna interkalacja wodoru do WO3. Pomiar i analiza zmian struktury krystalicznej WO3 na podstawie dyfraktogramów rentgenowskich oraz pomiar i analiza zmian oporu elektrycznego. Laboratorium - ćwiczenie 4 ""Niskotemperaturowe ogniwa paliwowe"" Demonstracja budowy i zasady działania niskotemperaturowych ogniw paliwowych. Pomiar charakterystyki prąd-napięcie niskotemperaturowego ogniwa paliwowego. Badanie wpływu zastosowanego paliwa na charakterystykę prąd-napięcie niskotemperaturowego ogniwa paliwowego. Pomiar sprawności niskotemperaturowego ogniwa paliwowego. Laboratorium - ćwiczenie 5 ""Wysokotemperaturowe ogniwa paliwowe"" Deminstracja budowy i zasady działania wysokotemperaturowych ogniw paliwowych. Pomiar charakterystyki prąd-napięcie wysokotemperaturowego ogniwa paliwowego. Badanie wpływu temperatury nanapięcie, prąd i moc ogniwa paliwowego. Pomiar sprawności wysokotemperaturowego ogniwa paliwowego."
"1046";"19";"Koło naukowe inżynierii elektryczna w pojazdach samochodowych";"3";"3";"Zaliczenie";"Andrzej Skalski";""
"1047";"20";"Praca dyplomowa";"3";"20";"Zaliczenie";"Aleksander Kot";"Ogół zagadnień związanych z realizowanym tematem pracy dyplomowej"
"1048";"20";"Seminarium dyplomowe";"3";"1";"Zaliczenie";"Janusz Gajda";"1. Opracowanie prezentacji wybranych zagadnień związanych z realizacją pracy dyplomowej (10 godzin) 2. Referowanie treści (wybranych zagadnień) prac dyplomowych opracowanych przez studentów oraz dyskusja dotycząca prezentowanych wyników (20 godz)"
"1049";"20";"Koło naukowe pomiarów technologicznych i biomedycznych";"3";"3";"Zaliczenie";"Daria Hemmerling";""
"1050";"20";"Otwarte oprogramowanie w systemach wbudowanych i pomiarowych";"3";"3";"Zaliczenie";"Andrzej Wetula";"Zadanie projektowe: Projekt obejmuje samodzielne opracowanie wybranego przez studenta zadania, z wykorzystaniem sprzętu dostarczonego przez prowadzącego zajęcia. Zadania są złożone i mają charakter przede wszystkim programistyczny charakter. Dopuszcza się wykonanie zadania projektowego wg propozycji studenta. Otwarte narzędzia programistyczne. Praca z symulatorem.: Zapoznanie z narzędziami programisty. Kompilacja skrośna. Konfiguracja symulatora. Uruchamianie programów w symulatorze. Praca z programem uruchamiającym i uruchamianie systemu. Architektury mikroprocesorowe spotykane w systemach wbudowanych (1h): Architektury x86, MIPS, Power, ARM. Podobieństwa i różnice, popularność i perspektywy. Obszary zastosowań. Przygotowanie, instalacja i konfiguracja systemu.: Budowa drzewa katalogów. Przygotowanie obrazów systemu do instalacji. Instalacja systemu w emulatorze i w pamięci flash. Skrypty uruchomieniowe. Konfiguracja parametrów startowych. Prezentacja wyników pracy: Student powinien zaprezentować przed grupą i prowadzącym sposób i efekt opracowania wykonanego przez siebie zadania projektowego. Otwarte oprogramowanie (1h): Rozwój otwartego oprogramowania. Rodzaje otwartych licencji. Organizacje wspierające otwarte oprogramowanie. Otwarte narzędzia programistyczne.: Biblioteki C: Glibc, uclibc, Bionic, libc++. Zestawy narzędzi progrmistycznych: GCC, Clang/LLVM. Narzędzia kontroli wersji. Środowiska graficzne. Emulatory. Podstawy pracy z symulatorem dla systemów wbudowanych. Obsługa narzędzi do kompilacji skrośnej. Kompilacja i uruchamianie programów użytkownika.: Kompilacja programów użytkownika. Praca z konsolą: ręczne uruchamianie programów. Uruchamianie programów w trybie wsadowym. Przekierowanie wejścia i wyjścia. Obsługa urządzeń przez programy użytkownika. Kompilacja, instalacja i uruchamianie kodu jądra systemu.: Budowa modułu jądra Linux. Kompilacja i instalacja modułu jądra. Komunikacja z innymi modułami i z programami użytkownika. Budowa systemu. Struktura drzewa katalogów. Proces uruchomienia.: Budowa systemu typu Unix. Struktura drzewa katalogów. Montowanie i odmontowanie napędów. Ładowanie systemu z pamięci, napędów i sieci. Kontrola nad ładowaniem systemu. Parametry jądra. Komunikacja międzyprocesowa i sieciowa: Programy wielowątkowe. Komunikacja międzyprocesowa. Komunikacja w sieci lokalnej (Ethernet). Komunikacja w sieci TCP/IP. Komunikacja międzyprocesowa i sieciowa.: Tworzenie programów wielowątkowych. Komunikacja międzywątkowa i międzyprocesowa. Komunikacja sieciowa z wykorzystaniem UDP/IP oraz TCP/IP. Gotowe narzędzia i biblioteki komunikacyjne. Instalacja i przygotowanie serwerów. Uruchamianie kodu jądra: Kompilacja, testowanie i uruchamianie modułów jądra. Komunikacja między kodem jądra a użytkownika. Komunikacja pomiędzy funkcjami jądra systemu. Ładowanie i usuwanie modułów. Debugowanie modułów jądra. Graficzne środowiska użytkownika: Instalacja i konfiguracja wybranych GUI. Przygotowanie programów z graficznym interfejsem użytkownika. Obsługa ekranów dotykowych - biblioteka tslib. Android. Rozszerzenia czasu rzeczywistego.: Do wyboru przez uczestników zajęć: *1)* Zapoznanie ze środowiskiem programisty dla systemu Android. Budowa programów dla Android, praca z symulatorem. _lub_ *2)* Rozszerzenia czasu rzeczywistego dla jądra Linux - przygotowanie jądra, przygotowanie i uruchamianie programu użytkownika. Android: Budowa systemu Android. Zastosowania w systemach wbudowanych. Przygotowanie systemu Android do pracy w systemie wbudowanym. Systemy czasu rzeczywistego.: Systemy operacyjne czasu rzeczywistego. Właściwości, działanie, przygotowanie do pracy. Zapoznanie z platformą Xenomai i PREEMPT_RT."
